Easting	Northing	Elevation
679189.0190	4135667.8840	11.3860
679191.5760	4135665.1020	10.8240
679192.0850	4135665.4540	10.3770
679190.6570	4135669.1110	10.7660
679191.6540	4135670.3790	10.4090
679194.0740	4135672.4660	10.5460
679197.8980	4135673.8620	10.6910
679203.4600	4135677.3730	10.8240
679213.6410	4135678.2990	10.9330
679219.0220	4135676.7300	11.0290
679223.9390	4135675.3630	10.9690
679224.7730	4135675.9660	10.5250
679225.1670	4135676.1840	10.3000
679225.4820	4135672.4710	10.8430
679226.1250	4135672.7840	10.3380
679226.2950	4135672.9740	10.2550
679224.2680	4135667.6230	11.0250
679227.2240	4135667.0320	10.7920
679227.7790	4135667.2070	10.4490
679228.0490	4135667.4430	10.2350
679223.1540	4135659.6520	10.9940
679229.4510	4135659.6170	10.7910
679230.2730	4135660.0200	10.3340
679230.4680	4135660.1460	10.1980
679222.4630	4135644.4720	10.9500
679226.0660	4135643.1630	10.9210
679230.1820	4135643.6310	11.0900
679232.2000	4135643.7010	10.7060
679232.9560	4135643.8690	10.5270
679234.5330	4135644.2280	10.6910
679235.9280	4135644.0600	10.9460
679237.2190	4135644.3640	11.2290
679236.3150	4135648.6320	11.1270
679235.1830	4135649.0190	10.8580
679235.9740	4135654.6870	11.3190
679237.7770	4135655.5220	11.6600
679236.7260	4135663.0560	11.6770
679232.3890	4135663.4960	11.2330
679231.3830	4135663.3270	10.8950
679230.6860	4135663.2960	10.4630
679234.1850	4135675.3630	11.6720
679229.0910	4135678.1360	11.4500
679228.2980	4135678.0180	10.9320
679227.3210	4135678.2680	10.7680
679226.2250	4135678.6740	10.4030
679225.8060	4135679.1190	10.3180
679231.3160	4135693.7300	11.7460
679228.9440	4135693.2280	11.3110
679227.2280	4135694.5330	10.9820
679234.6360	4135642.3610	10.5600
679233.6640	4135640.8760	10.7590
679234.0690	4135640.0240	11.0310
679233.6890	4135639.6050	11.3190
679235.6600	4135639.7000	11.0890
679237.1590	4135640.6150	11.3910
679236.5120	4135641.7940	10.9680
679233.8430	4135645.8450	10.5960
679233.2300	4135650.3100	10.3640
679231.8730	4135650.1590	10.7380
679230.9660	4135649.9840	10.9790
679226.7140	4135648.8180	10.9870
679220.6540	4135648.1260	10.9350
679214.5280	4135646.7590	10.7420
679208.9040	4135644.7760	10.6970
679203.1800	4135644.3900	10.5290
679200.5400	4135645.1100	10.3090
679198.4120	4135646.5100	10.1780
679200.6090	4135649.0770	10.4220
679197.6460	4135651.9640	10.3530
679196.6600	4135652.4100	10.2950
679195.0540	4135652.4330	10.4760
679195.0230	4135648.6980	10.6110
679193.0390	4135648.5350	11.2200
679190.4940	4135648.4120	11.9360
679188.9780	4135654.1110	12.1710
679191.6460	4135654.0730	11.3380
679193.5170	4135653.8110	10.7530
679194.7380	4135653.6160	10.3550
679187.4250	4135662.3290	12.1310
679190.1650	4135662.6660	11.2540
679190.3720	4135662.6270	11.1600
679191.8610	4135662.2240	10.6410
679193.1220	4135662.0050	10.3180
679186.2140	4135668.4690	12.1780
679188.9430	4135668.1630	11.2970
679190.6560	4135667.8100	10.9640
679191.7730	4135667.5540	10.5510
679192.6530	4135667.4880	10.4150
679184.0310	4135676.6660	12.0630
679186.9400	4135677.0200	11.2630
679189.6670	4135676.1920	10.5450
679190.8080	4135675.8700	10.5130
679190.8070	4135675.8710	10.5110
679191.7970	4135675.8620	10.5130
679188.9350	4135667.2670	11.4030
679191.1750	4135656.0760	11.3720
679190.5070	4135644.9480	12.1260
679193.1370	4135645.0810	11.4120
679194.8580	4135644.6990	10.9010
679196.1240	4135644.4650	10.5100
679193.8800	4135640.6590	11.4770
679196.6440	4135640.0350	10.7780
679197.4250	4135640.1160	10.5320
679191.8440	4135635.2510	12.3470
679195.1660	4135630.7160	11.3080
679197.2410	4135631.4230	10.7560
679198.4120	4135631.1950	10.4430
679193.8890	4135622.3760	11.9970
679196.5510	4135622.9260	11.2280
679198.5560	4135622.2390	11.0520
679199.2870	4135623.9200	10.8200
679199.1720	4135621.0170	11.1160
679201.4830	4135618.7270	10.9420
679202.5210	4135618.5690	10.6690
679199.3260	4135611.5660	11.9620
679202.1980	4135612.4690	11.2330
679201.9670	4135608.8340	11.7510
679204.6060	4135608.6140	11.1940
679204.5710	4135608.5960	11.1940
679206.1370	4135602.1160	11.9200
679208.7750	4135603.5570	11.2100
679209.5790	4135598.0000	11.8970
679212.3010	4135599.7560	11.1620
679212.2960	4135599.7470	11.1380
679213.0610	4135593.6210	12.1250
679215.2680	4135594.7930	11.2250
679215.7750	4135589.5060	11.9900
679217.3240	4135590.5400	11.1910
679218.4180	4135591.4590	11.0080
679218.9490	4135591.9430	10.7790
679218.1180	4135588.1530	11.2520
679219.5530	4135589.0040	10.9440
679215.3520	4135589.5960	12.2050
679196.2320	4135647.3180	10.4130
679196.7630	4135647.4300	10.2090
679196.1190	4135650.4730	10.3850
679195.7560	4135652.3610	10.2990
679193.0110	4135655.5640	10.6880
679193.2630	4135659.4000	10.3500
679192.5710	4135663.0030	10.3550
679194.1080	4135662.7630	10.4150
679195.0090	4135661.3400	10.4360
679197.2570	4135658.7730	10.4390
679198.7330	4135655.9870	10.4610
679197.9420	4135654.1870	10.3400
679200.0810	4135653.3460	10.5140
679201.1550	4135650.2700	10.5180
679201.9940	4135648.3140	10.5000
679204.3870	4135646.4350	10.5980
679204.8480	4135643.1580	10.5060
679205.2380	4135640.0330	10.4180
679205.8850	4135635.1450	10.4930
679206.1210	4135630.9910	10.4570
679206.7940	4135627.1810	10.4270
679207.9550	4135623.7310	10.3120
679209.8160	4135622.6520	10.3960
679211.6130	4135626.4070	10.5680
679212.6170	4135631.0620	10.6060
679212.5590	4135635.1900	10.5600
679212.9820	4135638.7070	10.6880
679212.2540	4135641.9500	10.6740
679210.8360	4135648.5960	10.7030
679210.1860	4135653.8170	10.7830
679209.4400	4135657.7640	10.7390
679208.8380	4135665.3770	10.8910
679208.2250	4135669.5700	10.8060
679208.1460	4135674.5260	10.8770
679208.3820	4135679.5280	10.8960
679208.8890	4135682.4670	10.8540
679208.9400	4135683.2640	10.4930
679210.8380	4135680.2710	10.9210
679211.0540	4135681.7920	10.5900
679211.2410	4135682.1950	10.3470
679214.4600	4135678.0270	10.9700
679214.7360	4135679.2600	10.9920
679214.7280	4135680.3800	10.5360
679215.6760	4135672.6390	10.9620
679216.6360	4135664.0620	10.9030
679217.4340	4135653.8960	10.8710
679217.3980	4135645.3790	10.7890
679217.0860	4135637.8930	10.6660
679218.0370	4135630.7470	10.5770
679219.6920	4135623.8550	10.5410
679222.2770	4135617.3800	10.7100
679223.3580	4135612.8130	10.7370
679224.0060	4135613.2700	11.0310
679224.4930	4135613.5250	11.2450
679223.2050	4135616.9330	10.9910
679223.8460	4135617.8770	11.2080
679222.0770	4135622.3000	10.9030
679222.7120	4135623.3230	11.1440
679221.2990	4135627.9770	10.8770
679222.5380	4135628.1330	11.1680
679221.4220	4135632.9500	11.0070
679223.4880	4135633.6780	11.2670
679225.3550	4135636.2620	11.2090
679225.6970	4135638.4210	11.2070
679225.7010	4135639.3060	10.9160
679223.7950	4135638.0910	11.2040
679223.2470	4135638.5430	10.9520
679223.5930	4135643.2060	10.9800
679223.3120	4135651.0290	11.0000
679222.2070	4135658.5090	11.0220
679221.6300	4135666.8400	10.9970
679221.2300	4135674.2690	10.9660
679224.1250	4135674.9720	10.9950
679225.2270	4135675.2260	10.4280
679225.6350	4135675.5420	10.2580
679222.9730	4135677.6290	10.9070
679223.7480	4135678.2050	10.5150
679222.0170	4135678.6860	10.8840
679222.0060	4135678.7150	10.8840
679222.8250	4135679.4380	10.4240
679219.3360	4135679.7760	10.4940
679219.1230	4135678.2310	10.9790
679217.2680	4135678.8650	10.9630
679217.3580	4135679.9510	10.4580
679217.4040	4135679.9400	10.4590
679215.0890	4135679.3400	11.0010
679214.9530	4135680.1290	10.6050
679216.0710	4135674.9550	10.9570
679214.3150	4135668.1560	10.9660
679207.7590	4135663.5550	10.8070
679203.9590	4135657.9160	10.6650
679201.3890	4135655.4560	10.6050
679198.2740	4135653.2420	10.3140
679199.2120	4135653.4130	10.5210
679197.9230	4135649.8880	10.2600
679199.1400	4135649.9620	10.3670
679201.1100	4135648.4680	10.4480
679202.0450	4135644.3140	10.4590
679202.2830	4135640.8000	10.3070
679203.1900	4135639.5670	10.4350
679206.5600	4135636.7100	10.5630
679208.9580	4135633.6230	10.6330
679207.7620	4135628.0720	10.4560
679205.2560	4135627.4250	10.3820
679207.9460	4135623.7720	10.3620
679211.0590	4135624.2980	10.5040
679215.3860	4135624.8790	10.5760
679220.4440	4135624.7750	10.5440
679222.3160	4135624.7780	11.1400
679228.8780	4135625.3200	11.2140
679268.2040	4135578.0400	11.6290
679267.7360	4135573.9010	11.3970
679263.0680	4135575.2090	11.5200
679258.8660	4135579.5480	11.5350
679255.3210	4135576.7220	11.7080
679251.4030	4135585.5680	11.5770
679244.8380	4135584.1870	11.6430
679242.0810	4135583.6510	11.3440
679238.0470	4135580.9810	11.0540
679234.5530	4135579.9420	10.7980
679233.0360	4135581.4370	10.7140
679231.4340	4135585.4100	10.6570
679230.2010	4135585.4970	10.4240
679229.8650	4135589.2190	10.6620
679228.6090	4135589.5600	10.2990
679228.9640	4135591.8120	10.5300
679227.6460	4135592.9820	10.3290
679228.3230	4135593.9230	10.2000
679228.8460	4135595.1870	10.4710
679229.6180	4135595.6550	10.9100
679231.1260	4135599.8130	10.9500
679235.8040	4135601.8480	11.1090
679235.9410	4135606.1680	11.0980
679235.1770	4135607.7250	11.2140
679232.5520	4135611.1810	11.3160
679236.7830	4135610.7890	11.2780
679241.6680	4135610.3420	11.1880
679246.6320	4135611.0320	11.1840
679251.4700	4135612.0150	11.1540
679252.2070	4135613.5180	11.3940
679254.6980	4135615.4070	12.2700
679252.6050	4135621.1150	11.9740
679250.2030	4135619.3450	11.5200
679249.2960	4135618.9100	11.3320
679247.2070	4135617.4810	11.2160
679244.8290	4135611.5370	11.1820
679241.9770	4135605.6550	11.1510
679239.0660	4135605.3940	11.1430
679231.9330	4135604.8520	11.2600
679232.9370	4135608.1530	11.1050
679236.1310	4135612.5660	11.1380
679238.2560	4135616.0080	11.2430
679239.0170	4135618.0940	10.8750
679239.0440	4135618.9980	11.1740
679240.4800	4135618.6110	10.8680
679241.0540	4135617.9580	11.1610
679241.6580	4135619.9260	10.9200
679241.0580	4135620.5560	11.1610
679242.3520	4135619.6240	11.1970
679241.4850	4135621.6810	11.1040
679243.1010	4135622.4320	11.4150
679245.1800	4135624.5880	11.3370
679247.4150	4135626.7930	11.8900
679245.2130	4135633.5560	11.8350
679238.4180	4135631.0160	11.5120
679237.1110	4135630.5160	11.2930
679232.8660	4135627.1120	11.2150
679229.9000	4135624.8920	11.1600
679226.1630	4135622.6130	11.1930
679223.3000	4135620.9830	11.1540
679222.2310	4135620.9360	10.8150
679221.3940	4135626.2610	10.8200
679222.3910	4135626.4210	11.1810
679226.8760	4135627.9680	11.1980
679231.3700	4135630.4090	11.2590
679237.0480	4135633.5640	11.3710
679238.5490	4135634.2490	11.6940
679243.5560	4135636.9860	11.8110
679243.1310	4135646.0420	11.8250
679237.7830	4135644.3540	11.3550
679234.1080	4135643.7090	10.5620
679232.4130	4135643.1660	10.7510
679231.0940	4135642.8810	11.0330
679227.0610	4135641.6570	10.9860
679224.9870	4135641.3300	10.9040
679224.1840	4135640.9480	11.0390
679222.4780	4135640.8920	10.9080
679218.3610	4135640.9680	10.7910
679213.9740	4135639.0130	10.6360
679208.4650	4135639.7030	10.6220
679203.5600	4135640.0480	10.4830
679201.6930	4135639.7490	10.2240
679200.0780	4135639.0450	10.3630
679198.0450	4135638.8710	10.3880
679196.0190	4135638.2940	11.1790
679222.6900	4135587.8400	10.2610
679221.0420	4135587.6280	10.7910
679220.7730	4135589.4030	10.8420
679221.0350	4135590.0550	10.5840
679218.7200	4135589.5390	10.9830
679217.7200	4135588.5450	11.2670
679217.5690	4135587.0450	11.7430
679216.5780	4135586.1220	12.7950
679213.9660	4135589.1350	13.2700
679213.8420	4135592.4000	12.1690
679213.2790	4135596.5960	11.4790
679209.1760	4135602.0190	11.3890
679202.9580	4135610.4100	11.3710
679200.1270	4135609.6870	12.1790
679189.2510	4135651.3180	12.2010
679191.9670	4135651.5770	11.3210
679194.0720	4135651.9400	10.6940
679196.0870	4135652.3910	10.2710
679197.6560	4135652.7930	10.2850
679199.2970	4135653.2700	10.4520
679202.7160	4135653.2270	10.5730
679205.0150	4135653.0930	10.7590
679210.2090	4135652.1540	10.7100
679215.1650	4135651.8180	10.7790
679221.7980	4135652.2010	10.9550
679227.3510	4135654.2270	10.9610
679230.4390	4135655.0760	10.9380
679231.3020	4135655.3710	10.5700
679232.3760	4135655.3620	10.1600
679233.6980	4135656.2870	10.6620
679235.1850	4135657.2350	11.1610
679238.4840	4135658.1460	11.6360
679237.1750	4135674.5710	11.7460
679232.4980	4135671.2900	11.4780
679231.3260	4135671.4630	11.2020
679229.5600	4135671.3760	10.5980
679228.5800	4135671.0860	10.2470
679229.8350	4135667.3930	10.2720
679231.3240	4135667.5580	10.9710
679232.9700	4135667.5030	11.4950
679233.3000	4135659.2220	10.8700
679234.8820	4135659.8090	11.3430
679231.9320	4135658.5060	10.1720
679233.3350	4135651.1400	10.3530
679232.3860	4135650.9790	10.3780
679231.6480	4135651.4810	10.6500
679230.6950	4135651.7680	10.9970
679226.3240	4135654.5910	11.0430
679220.3160	4135658.3130	10.9410
679213.9460	4135661.4900	10.8470
679209.0230	4135668.4840	10.8330
679203.9710	4135676.7730	10.8160
679200.0690	4135683.1470	10.7750
679195.1540	4135684.6920	10.7080
679191.9230	4135685.4000	10.6270
679189.8280	4135685.2350	10.4110
679188.3620	4135685.0320	10.2170
679192.1580	4135688.8080	10.6760
679192.7860	4135691.7890	10.2430
679195.7600	4135689.9920	10.7730
679196.1840	4135692.2170	10.4250
679198.4670	4135689.9730	10.7990
679199.3260	4135692.4050	10.3540
679199.4660	4135691.6580	10.6890
679200.2460	4135687.2100	10.7860
679201.5890	4135681.7640	10.8510
679202.4680	4135676.5920	10.7740
679203.9010	4135671.4040	10.7700
679210.3340	4135673.2810	10.8990
679210.1050	4135678.7480	10.9190
679209.9520	4135683.2170	10.4300
679209.8920	4135682.3070	10.8970
679213.5530	4135677.7390	10.9430
679214.3620	4135681.2890	10.4040
679214.7760	4135679.8520	10.9770
679219.7410	4135678.4900	10.9940
679220.2840	4135680.2250	10.4790
679222.7970	4135678.1840	10.9070
679223.4610	4135679.4590	10.3610
679224.3520	4135674.9330	10.9640
679225.6900	4135675.3500	10.2610
679225.4600	4135671.5570	11.0050
679226.7900	4135672.2450	10.2140
679221.4160	4135674.4580	10.9540
679213.7270	4135675.5480	10.9670
679204.0510	4135678.6950	10.8130
679196.0410	4135678.0750	10.6800
679191.4590	4135676.5580	10.5340
679189.4520	4135676.3920	10.6190
679187.7030	4135676.2510	11.0820
679185.7530	4135675.9160	11.7210
679182.5470	4135678.0710	12.7270
679183.0640	4135684.7420	12.3490
679185.4820	4135684.6320	11.1130
679187.5140	4135685.1540	10.5660
679187.5970	4135688.2750	10.2490
679186.2510	4135688.2600	10.7920
679184.1800	4135687.8250	11.3140
679181.6740	4135687.5960	12.6140
679179.9170	4135691.9340	12.2540
679182.2220	4135692.6530	11.3730
679184.6310	4135693.3960	10.7570
679186.3420	4135693.2690	10.4940
679187.2300	4135692.9940	10.4190
679187.0580	4135696.6450	10.3530
679186.6820	4135699.4470	10.4030
679186.0660	4135704.0760	10.4320
679183.8500	4135703.4060	10.4880
679183.3210	4135700.0620	10.8210
679183.5280	4135696.8420	10.8830
679182.7730	4135693.3930	11.0730
679179.0140	4135695.8360	12.0540
679181.1580	4135696.4980	11.3590
679180.3020	4135700.7940	11.3600
679177.9950	4135701.1380	11.9840
679179.7920	4135703.2130	11.3240
679176.0370	4135707.9270	12.2110
679178.6850	4135708.7510	11.3280
679181.6460	4135708.9500	10.5710
679185.1010	4135708.7540	10.4030
679184.9130	4135712.5620	10.4590
679182.3630	4135712.8220	10.5140
679180.1610	4135713.9840	10.6450
679184.0970	4135717.9100	10.4560
679181.9410	4135718.0470	10.5110
679178.7080	4135718.6150	10.6560
679177.9810	4135724.2950	10.5830
679180.3880	4135724.2240	10.5030
679183.2990	4135723.6100	10.4440
679183.5520	4135723.7530	10.4270
679177.9300	4135729.4130	10.5210
679179.5510	4135729.6620	10.3800
679181.7050	4135730.1090	10.3320
679183.0770	4135730.1050	10.2330
679175.3540	4135735.2740	10.5770
679177.3550	4135734.8550	10.3500
679179.1420	4135734.5720	10.2450
679179.8450	4135734.4480	10.2530
679181.6470	4135733.5950	10.2630
679182.8040	4135733.1800	10.1730
679180.8910	4135731.2180	10.3430
679182.3000	4135729.3090	10.3370
679183.0340	4135727.0070	10.4020
679178.7330	4135728.4350	10.5790
679175.6210	4135737.5450	10.4490
679178.4370	4135737.6110	10.2440
679180.3550	4135737.7290	10.2280
679172.2960	4135738.0230	11.3250
679168.6440	4135738.0470	12.0590
679169.4760	4135733.6420	12.4910
679172.8450	4135733.5700	11.3430
679172.5950	4135728.7930	12.1160
679174.2920	4135729.0590	11.2190
679173.9780	4135722.8130	12.1010
679175.9390	4135722.1290	11.2630
679174.5470	4135716.9190	12.0280
679177.2250	4135715.7000	11.3300
679175.5470	4135710.5970	12.3160
679178.3550	4135710.3600	11.3420
679176.4320	4135706.6700	12.2520
679179.0460	4135706.7000	11.3480
679177.2370	4135702.8650	12.2400
679179.8260	4135703.1270	11.3310
679163.5340	4135732.5180	16.2780
679164.4650	4135732.7040	15.4800
679165.4580	4135730.2170	16.1810
679167.1890	4135728.0550	15.8590
679165.6830	4135733.0190	14.6520
679167.3580	4135733.6590	13.6450
679169.4960	4135733.1580	12.5230
679171.3220	4135733.0210	11.9060
679173.0640	4135733.2420	11.3660
679232.3770	4135694.9600	11.9780
679230.7570	4135694.6260	11.6380
679228.9140	4135692.6170	11.3090
679226.8790	4135692.9780	10.8920
679226.3790	4135693.1160	10.7160
679229.8900	4135701.7080	11.9930
679227.9340	4135701.0590	11.4010
679226.9100	4135700.7190	11.0030
679225.9710	4135700.6130	10.8140
679225.4050	4135700.5270	10.7370
679229.0290	4135713.4030	12.2980
679223.6540	4135712.5660	11.4310
679222.2390	4135712.2480	10.8310
679221.5200	4135712.1480	10.6360
679225.4370	4135726.2150	12.1190
679221.0520	4135726.2590	11.3010
679219.1860	4135726.2010	10.8090
679218.5790	4135725.9520	10.6260
679222.9010	4135738.4760	12.0340
679224.0560	4135730.9080	12.0820
679220.7010	4135730.9890	11.6410
679219.8620	4135730.9140	11.2130
679218.1550	4135730.8710	10.8000
679221.7650	4135745.4050	11.9030
679218.9660	4135745.0430	11.6410
679217.7650	4135744.9000	11.1500
679216.4330	4135745.0680	10.8240
679220.4440	4135754.4370	11.8940
679217.5070	4135755.0450	11.5590
679216.4000	4135754.9070	11.1650
679215.0310	4135755.1320	10.9040
679238.5610	4135730.4300	14.8480
679217.9400	4135750.9260	11.3790
679236.0060	4135683.7160	11.9390
679239.3130	4135673.6200	11.9620
679236.3200	4135671.7760	11.4310
679238.7710	4135666.0130	11.6400
679232.8610	4135663.6620	11.5490
679231.9730	4135663.9520	11.1130
679231.2460	4135663.8660	10.8100
679232.0300	4135670.6770	11.4880
679230.5920	4135671.1470	10.9160
679230.1160	4135670.9320	10.7070
679229.4880	4135678.4920	11.4950
679228.4250	4135679.2580	11.1060
679227.7410	4135679.0720	10.8010
679234.4720	4135681.6560	11.7090
679233.9240	4135689.2060	11.9290
